Filename,HiFspp,LoFspp,Consensus,ByVote,#Maj,#Accpt,MeanClssn,DiscrProb,Clssn if<Thr,DP if<Thr,Fc mean,Fc StdDev,Dur mean,Dur StdDev,calls/sec,1st,2nd,3rd,4th,<--All spp in sqnc classified with a DP>0.75 in order of prevalence,ParentDir,NextDirUp,FileLngth,Version,Filter,Preemphasis,MaxSegLngth,DP Thr,AccpQuality,AccpQualForTally,Max#CallsConsidered
REF-Summer_Tree-20140820_201731.wav,,,,,,,,,,,,,,,,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140820_215126.wav,,,,,,,,,,,,,,,1.73,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140820_222609.wav,,,,,,,,,,,,,,,1.76,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140820_235803.wav,,,,,,,,,,,,,,,,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140821_225924.wav,,,,,,,,,,,,,,,4.34,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140822_202959.wav,,,,,,,,,,,,,,,,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140822_211727-Myca.wav,1,,Myca,Myca,6,6,Myca,0.9945,,,51.22,2.67,3.18,0.14,12.2,Myca,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140822_214850.wav,,1,,,,,,,,,,,,,2.25,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140823_000437.wav,,,,,,,,,,,,,,,,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140823_022416.wav,,1,,,,,,,,,,,,,2.47,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140823_201034.wav,,1,,LanoTabr,3,5,Lano,0.9633,,,25.42,0.46,13.88,0.31,4.1,Lano,Tabr,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140823_211019-Lano.wav,,1,Lano,Lano,5,5,Lano,0.9611,,,27.06,0.82,11.79,4.08,3.24,Lano,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140823_211709.wav,,,,,,,,,,,,,,,2.05,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140823_220251-Myca.wav,1,,Myca,Myca,2,2,Myca,0.9992,,,46.66,0.9,3.86,0.02,9.01,Myca,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140823_224834.wav,,,,,,,,,,,,,,,3.09,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140823_230835.wav,,,,,,,,,,,,,,,,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140824_043509.wav,,,,,,,,,,,,,,,0.6,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140824_201525.wav,,,,,,,,,,,,,,,,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140824_203341.wav,,,,,,,,,,,,,,,,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140825_040028.wav,,,,,,,,,,,,,,,1.56,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140825_053352.wav,,,,,,,,,,,,,,,,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140825_221608.wav,,,,,,,,,,,,,,,2.85,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140827_002627.wav,,,,,,,,,,,,,,,1.94,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140828_033401.wav,,1,,,,,,,,,,,,,3.84,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140828_213258-Tabr.wav,,1,Tabr,Tabr,1,1,Tabr,1,,,26.13,,12.13,,4,Tabr,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140829_200938.wav,,1,,,,,,,,,,,,,3.93,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140829_212556.wav,,,,,,,,,,,,,,,2.73,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140830_054810.wav,,,,,,,,,,,,,,,3.08,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140830_200446.wav,,,,,,,,,,,,,,,3.86,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140830_200820.wav,,,,,,,,,,,,,,,,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140830_203619-Lano.wav,,1,Lano,Lano,5,5,Lano,0.9739,,,26.45,0.21,14.04,1.73,4.01,Lano,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140830_220209.wav,,1,,,,,,,,,,,,,1.75,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140830_221612.wav,,1,,,,,,,Lano/Tabr,0.724/0.276,,,,,2.66,Lano,Tabr,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140830_221706.wav,,,,,,,,,,,,,,,0.63,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140831_201737.wav,,1,,,,,,,Lano/Laci,0.489/0.309,,,,,4.03,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140831_202347-Laci.wav,,1,Laci,Laci,4,4,Laci,0.9858,,,18.56,0.86,13.35,1.33,3.11,Laci,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140831_213742.wav,,1,,,,,,,,,,,,,2.5,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140831_215100.wav,,1,,,,,,,Tabr/Lano,0.669/0.331,,,,,2.55,Tabr,Lano,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140831_215540-Mylu.wav,1,,Mylu,Mylu,2,2,Mylu,0.9971,,,37.63,0.16,6.59,0.56,4.64,Mylu,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140831_223642.wav,,,,,,,,,,,,,,,2.07,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140831_223819-Lano.wav,,1,Lano,Lano,2,2,Lano,0.9969,,,25.81,0.3,16.27,0.43,2.81,Lano,Tabr,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140831_224730.wav,,1,,,,,,,,,,,,,2.67,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140831_224830.wav,,,,,,,,,,,,,,,2.22,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140831_230107.wav,,1,,Lano,1,1,Lano,0.9998,,,25.95,,14.2,,2.76,Lano,Tabr,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140831_230126.wav,,,,,,,,,,,,,,,1.29,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140831_230919-Laci.wav,,1,Laci,Laci,1,1,Laci,0.9708,,,19.17,,12.17,,2.46,Tabr,Laci,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140831_230941.wav,,,,,,,,,,,,,,,,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140901_005943-Myca.wav,1,,Myca,Myca,8,8,Myca,0.9961,,,46.9,0.74,3.3,0.33,16.89,Myca,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140901_200254.wav,,1,,,,,,,,,,,,,5,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140901_205405.wav,,,,,,,,,,,,,,,3,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140901_205647-Myca.wav,1,,Myca,Myca,4,4,Myca,0.9933,,,50.1,0.9,2.7,0.44,17.02,Myca,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140901_211229.wav,,,,,,,,,,,,,,,2.41,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140901_212055.wav,,,,,,,,,,,,,,,2.19,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140901_212454-Lano.wav,,1,Lano,Lano,4,5,Lano,0.9889,,,27.18,0.13,14.63,1.74,2.6,Lano,Tabr,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140901_213945.wav,,,,,,,,,,,,,,,2.74,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140901_220000-Myca.wav,1,,Myca,Myca,4,4,Myca,0.9875,,,50.68,0.57,3.37,0.29,11.49,Myca,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140902_005603.wav,,,,,,,,,,,,,,,5.05,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140902_200140.wav,,1,,,,,,,,,,,,,3.71,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140902_200231-Laci.wav,,1,Laci,Laci,7,7,Laci,0.9983,,,18.91,1.77,15.33,3.7,2.24,Laci,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140902_201250.wav,,,,,,,,,,,,,,,3,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140902_204027.wav,,1,,LanoTabr,1,2,,,Tabr/Lano,0.783/0.217,26.47,,16.61,,2.79,Tabr,Lano,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140902_210520-Myca.wav,1,,Myca,Myca,7,7,Myca,0.9935,,,50.05,0.84,2.43,0.2,14.05,Myca,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140902_210937-Tabr.wav,,1,Tabr,Tabr,3,3,Tabr,0.9991,,,25.34,0.49,16.19,2.14,2.13,Tabr,Lano,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140902_211931.wav,,,,,,,,,,,,,,,2.1,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140902_215229.wav,,,,,,,,,,,,,,,2.27,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140903_195538-Lano.wav,,1,Lano,Lano,3,3,Lano,0.9885,,,25.49,0.93,14.32,1.95,4.52,Lano,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140903_201259-Lano.wav,,1,Lano,Lano,7,7,Lano,0.9835,,,26.74,0.37,16.87,1.58,4.91,Lano,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140903_201431-Lano.wav,,1,Lano,Lano,7,7,Lano,0.9461,,,25.24,0.27,16.59,2.66,3.45,Lano,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140903_201644-Lano.wav,,1,Lano,Lano,4,4,Lano,0.996,,,26.78,0.31,18.55,1.36,2.75,Lano,Tabr,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140903_203202.wav,,1,,Lano,1,1,Lano,0.9328,,,24.99,,21.45,,3.25,Lano,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140903_203942.wav,,1,,Lano,1,1,Lano,0.9506,,,25.59,,15.18,,3.32,Lano,Tabr,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140903_204041-Lano.wav,,1,Lano,Lano,4,5,Lano,0.9999,,,25.49,0.41,20.32,3.26,2.95,Lano,Tabr,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140903_204326-Tabr.wav,,1,Tabr,Tabr,3,3,Tabr,0.9932,,,24.1,0.79,13.2,1.29,2.43,Tabr,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140903_204436-Lano.wav,,1,Lano,Lano,4,4,Lano,0.9552,,,25.92,0.39,16.65,2.93,4,Lano,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140903_205448.wav,,1,,Lano,1,1,Lano,0.9527,,,25.87,,13.28,,3.19,Lano,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140903_211016-Mylu.wav,1,,Mylu,Mylu,4,4,Mylu,0.951,,,37.92,0.67,5.48,0.77,8.43,Mylu,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140903_212358-Tabr.wav,,1,Tabr,Tabr,4,4,Tabr,0.9998,,,22.34,0.5,12.49,1.34,3.41,Tabr,Lano,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140903_213609-Lano.wav,,1,Lano,Lano,2,2,Lano,0.9737,,,26.39,0.43,14.96,0.44,3.31,Lano,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140903_220643.wav,,1,,,,,,,,,,,,,1.57,Laci,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140904_195205.wav,,1,,Lano,1,1,Lano,0.934,,,24.59,,17.11,,5.03,Lano,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140904_203416.wav,,1,,Lano,1,1,Lano,0.9517,,,26.23,,19.36,,2.17,Lano,Tabr,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140904_210150-Tabr.wav,,1,Tabr,Tabr,1,1,Tabr,0.999,,,27.14,,15.15,,3.8,Tabr,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140904_210320.wav,,1,,,,,,,,,,,,,2.29,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140905_015141.wav,,1,,,,,,,,,,,,,1.28,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140905_200922-Myca.wav,1,,Myca,Myca,5,5,Myca,0.9993,,,49.84,0.48,3.41,0.22,16.56,Myca,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140905_211742.wav,,1,,,,,,,,,,,,,1.89,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140906_201009.wav,,1,,,,,,,,,,,,,2.41,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140906_213023.wav,,,,,,,,,,,,,,,2.42,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140906_222046.wav,,,,,,,,,,,,,,,1.32,,,,,,20140908-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140909_194959.wav,1,,,,,,,,,,,,,,3.38,,,,,,20141006-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140909_205340.wav,,,Lano,,,,,,,,,,,,2.13,,,,,,20141006-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140909_205436.wav,,,,,,,,,,,,,,,,,,,,,20141006-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140910_194330.wav,,1,Lano,Lano,1,1,Lano,0.9463,,,24.73,,17.15,,4.66,Lano,,,,,20141006-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140910_194341-Lano.wav,,1,Lano,Lano,7,7,Lano,0.9927,,,25.91,0.48,17.28,1.34,4.94,Lano,,,,,20141006-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140910_194917.wav,,1,Lano,Lano,1,1,Lano,1,,,25.56,,18.24,,3.18,Lano,,,,,20141006-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140910_195020.wav,,1,,,,,,,,,,,,,4.68,,,,,,20141006-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140910_195529.wav,,1,Lano,,1,2,,,,,26.73,,10.81,,5.18,Epfu,Lano,,,,20141006-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-20140910_195542-Lano.wav,,1,Lano,Lano,5,5,Lano,0.982,,,25.66,0.36,15.93,0.25,3.1,Lano,,,,,20141006-REF-Summer_Tree,20140101-XXXXXXXX-REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
